Depot Code,Client Code,Create Date,Whse Zone,Whse Location,Reserved Zone,Reserved Location,Avail,Phys,Case Number,Inb MO#,Status,Article ID,Description,Quantity,Unit Of Measure,Case Weight Actual,Case Volume Actual,MLP Pack Class Type,MLP Class Qty,MLP Class
U45,SUNPCA01  ,4/27/2017,SE8,2I107B1   ,   ,          ,Y,Y,ISP00004464      ,U450917499,Available,110709,SIGN AL CB G7 1.5 X 6 (1508-799)   ,2,EA ,0.07,4.53,PL  ,1,6
U45,SUNPCA01  ,2/4/2017,SR8,2B050A    ,   ,          ,Y,Y,IPS00059714      ,U450875186,Available,110751,RIVET GUN AVDEL GENESIS NG4 AVINOX ,4,EA ,30.2,21.27,PL  ,1,6
U45,SUNPCA01  ,6/5/2017,SR1,2P005D    ,   ,          ,Y,Y,IPS01003469      ,U450935217,Available,110751,RIVET GUN AVDEL GENESIS NG4 AVINOX ,1,EA ,6.8,21.27,PL  ,1,6
U45,SUNPCA01  ,3/28/2017,SR9,2V094A    ,   ,          ,Y,Y,ISP00009143      ,U450900924,GOW,110769,BANNER VINYL SUNPOWER OUTDOOR USE 6,5,EA ,10,5.99,PL  ,1,6
U45,SUNPCA01  ,3/29/2017,RCK,R2-70-B03 ,   ,          ,Y,Y,ISP00014009      ,U450905227,Available,110773,ENCLSR CONSUMPTION MONITOR SPR-PMR-,1,EA ,4.5,11.06,PL  ,1,6
U45,SUNPCA01  ,4/26/2017,SE8,2I095B2   ,   ,          ,Y,Y,ISP00013821      ,U450917499,Available,110774,ASSY HOLE PLUG FIBERGLASS STAHLIN H,15,EA ,0.48,4.53,PL  ,1,6
U45,SUNPCA01  ,6/8/2017,SR1,2J090F    ,   ,          ,Y,Y,IPS01005211      ,U450935867,Available,110805,INVERTER SPR-3300f with Comcard  SM,1,EA ,95,19.93,PL  ,1,6
U45,SUNPCA01  ,5/9/2017,SR4,2H044C    ,   ,          ,Y,Y,IPS00997172      ,U450923233,Available,110807,INVERTER SPR-6500f with Comcard  SM,4,EA ,396,34.37,PL  ,1,6
U45,SUNPCA01  ,5/9/2017,SR5,2S004A    ,   ,          ,Y,Y,IPS00997176      ,U450923233,Available,110807,INVERTER SPR-6500f with Comcard  SM,5,EA ,495,49.35,PL  ,1,6
U45,SUNPCA01  ,5/9/2017,SR5,2S006A    ,   ,          ,Y,Y,IPS00997173      ,U450923233,Available,110807,INVERTER SPR-6500f with Comcard  SM,5,EA ,495,49.35,PL  ,1,6
U45,SUNPCA01  ,5/16/2017,SR5,2S106A    ,   ,          ,Y,Y,IPS00998925      ,U450925809,Available,110807,INVERTER SPR-6500f with Comcard  SM,8,EA ,792,64.34,PL  ,1,6
U45,SUNPCA01  ,2/11/2017,SR5,2T023B    ,   ,          ,Y,Y,IPS00077667      ,U450881074,FRO,110808,INVERTER SPR-8000f with ComCard  SM,1,EA ,99,22.16,PL  ,1,6
U45,SUNPCA01  ,6/1/2017,SR2,2E016B    ,   ,          ,Y,Y,IPS01001647      ,U450934233,Available,110812,PVM SPR-238E-WHT-D AR              ,33,EA ,"1,072.50",72.46,PL  ,1,6
U45,SUNPCA01  ,6/9/2017,SR1,2J056D    ,   ,          ,Y,Y,IPS01005392      ,U450936478,Available,110884,CONTROLLER TMAC 3 PH 380-480V      ,2,EA ,36,17.72,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR1,2P033C    ,   ,          ,Y,Y,IPS00000028      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR4,2G067C    ,   ,          ,Y,Y,IPS00000038      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,13,EA ,574.6,34.76,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR5,2T083A    ,   ,          ,Y,Y,IPS00000039      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,20,EA ,884,53.47,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T072A    ,   ,          ,Y,Y,IPS00000045      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,7,EA ,309.4,18.72,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T088C    ,   ,          ,Y,Y,IPS00000037      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,8,EA ,353.6,21.4,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T090C    ,   ,          ,Y,Y,IPS00000036      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,9,EA ,397.8,24.07,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T092C    ,   ,          ,Y,Y,IPS00000035      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,11,EA ,486.2,29.42,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T094C    ,   ,          ,Y,Y,IPS00000044      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,27,EA ,"1,193.40",72.18,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T098C    ,   ,          ,Y,Y,IPS00000029      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T100C    ,   ,          ,Y,Y,IPS00000030      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,14,EA ,618.8,37.43,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T102C    ,   ,          ,Y,Y,IPS00000031      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,14,EA ,618.8,37.43,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T104B    ,   ,          ,Y,Y,IPS00000040      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T104C    ,   ,          ,Y,Y,IPS00000026      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,22,EA ,972.4,58.82,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T106B    ,   ,          ,Y,Y,IPS00000043      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,21,EA ,928.2,56.15,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T106C    ,   ,          ,Y,Y,IPS00000025      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,22,EA ,972.4,58.82,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T108B    ,   ,          ,Y,Y,IPS00000034      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T108C    ,   ,          ,Y,Y,IPS00000033      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,21,EA ,928.2,56.15,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T110A    ,   ,          ,Y,Y,IPS00000041      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,14,EA ,618.8,37.43,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T110B    ,   ,          ,Y,Y,IPS00000032      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,15,EA ,663,40.11,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T110C    ,   ,          ,Y,Y,IPS00000024      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,21,EA ,928.2,56.15,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T112A    ,   ,          ,Y,Y,IPS00000042      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,22,EA ,972.4,58.82,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T112B    ,   ,          ,Y,Y,IPS00000027      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/15/2016,SR7,2T112C    ,   ,          ,Y,Y,IPS00000023      ,U450844954,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,15,EA ,663,40.11,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR2,2E023A    ,   ,          ,Y,Y,IPS00000083      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,13,EA ,574.6,34.76,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR2,2G114B    ,   ,          ,Y,Y,IPS00000084      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,2,EA ,88.4,5.36,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR2,2G116B    ,   ,          ,Y,Y,IPS00000086      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T072B    ,   ,          ,Y,Y,IPS00000092      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T072C    ,   ,          ,Y,Y,IPS00000095      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T074B    ,   ,          ,Y,Y,IPS00000101      ,U450845059,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,15,EA ,663,40.11,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T074C    ,   ,          ,Y,Y,IPS00000096      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T076B    ,   ,          ,Y,Y,IPS00000091      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T076C    ,   ,          ,Y,Y,IPS00000097      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,4,EA ,176.8,10.71,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T078B    ,   ,          ,Y,Y,IPS00000090      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,11,EA ,486.2,29.42,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T078C    ,   ,          ,Y,Y,IPS00000098      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,11,EA ,486.2,29.42,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T080C    ,   ,          ,Y,Y,IPS00000094      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,19,EA ,839.8,50.8,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T082C    ,   ,          ,Y,Y,IPS00000099      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,16,EA ,707.2,42.78,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T084C    ,   ,          ,Y,Y,IPS00000100      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,22,EA ,972.4,58.82,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T094D    ,   ,          ,Y,Y,IPS00000087      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T098D    ,   ,          ,Y,Y,IPS00000085      ,U450845059,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T104D    ,   ,          ,Y,Y,IPS00000082      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,19,EA ,839.8,50.8,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T106D    ,   ,          ,Y,Y,IPS00000081      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,16,EA ,707.2,42.78,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2T112D    ,   ,          ,Y,Y,IPS00000093      ,U450845059,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,22,EA ,972.4,58.82,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U071D    ,   ,          ,Y,Y,IPS00000139      ,U450846309,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,26,EA ,"1,149.20",69.51,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U079D    ,   ,          ,Y,Y,IPS00000107      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U081D    ,   ,          ,Y,Y,IPS00000141      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,22,EA ,972.4,58.82,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U085D    ,   ,          ,Y,Y,IPS00000138      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,20,EA ,884,53.47,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U087A    ,   ,          ,Y,Y,IPS00000133      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,22,EA ,972.4,58.82,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U087D    ,   ,          ,Y,Y,IPS00000115      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U091D    ,   ,          ,Y,Y,IPS00000134      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U093A    ,   ,          ,Y,Y,IPS00000108      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,2,EA ,88.4,5.36,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U093D    ,   ,          ,Y,Y,IPS00000131      ,U450846309,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U097D    ,   ,          ,Y,Y,IPS00000112      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,8,EA ,353.6,21.4,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U099A    ,   ,          ,Y,Y,IPS00000137      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U101D    ,   ,          ,Y,Y,IPS00000129      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,14,EA ,618.8,37.43,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U105A    ,   ,          ,Y,Y,IPS00000127      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,25,EA ,"1,105",66.84,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U107A    ,   ,          ,Y,Y,IPS00000106      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U109D    ,   ,          ,Y,Y,IPS00000104      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,12/16/2016,SR7,2U111D    ,   ,          ,Y,Y,IPS00000126      ,U450846309,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,22,EA ,972.4,58.82,PL  ,1,6
U45,SUNPCA01  ,3/30/2017,SR2,2J001C    ,   ,          ,Y,Y,ISP00014058      ,U450906229,FRU,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,12,EA ,530.4,32.09,PL  ,1,6
U45,SUNPCA01  ,4/6/2017,SR6,2D095A    ,   ,          ,Y,Y,ISP00014410      ,U450909306,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,3,EA ,132.6,8.03,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S076D    ,   ,          ,Y,Y,IPS00997918      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S080C    ,   ,          ,Y,Y,IPS00997919      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S080D    ,   ,          ,Y,Y,IPS00997920      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S084C    ,   ,          ,Y,Y,IPS00997922      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S084D    ,   ,          ,Y,Y,IPS00997923      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S088C    ,   ,          ,Y,Y,IPS00997925      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S088D    ,   ,          ,Y,Y,IPS00997924      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S092C    ,   ,          ,Y,Y,IPS00997926      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S096C    ,   ,          ,Y,Y,IPS00997928      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S104C    ,   ,          ,Y,Y,IPS00997917      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S104D    ,   ,          ,Y,Y,IPS00997921      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S108C    ,   ,          ,Y,Y,IPS00997916      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S108D    ,   ,          ,Y,Y,IPS00997927      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,16,EA ,707.2,42.78,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR5,2S112D    ,   ,          ,Y,Y,IPS00997962      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,17,EA ,751.4,45.45,PL  ,1,6
U45,SUNPCA01  ,5/12/2017,SR8,2B086D    ,   ,          ,Y,Y,IPS00997970      ,U450925107,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,23,EA ,"1,016.60",61.49,PL  ,1,6
U45,SUNPCA01  ,5/23/2017,SR5,2S010D    ,   ,          ,Y,Y,IPS01000494      ,U450928301,Available,110888,PVM FR SER-228P UL w/MC4 SILVER FRA,2,EA ,88.4,5.36,PL  ,1,6
U45,SUNPCA01  ,1/18/2017,SR4,2H048C    ,   ,          ,Y,Y,IPS00370040      ,U450865881,Available,110889,PVM FR SER-220P IEC w/MC3 SILVER FR,24,EA ,"1,056",79.09,PL  ,1,6
U45,SUNPCA01  ,1/18/2017,SR4,2H052C    ,   ,          ,Y,Y,IPS00370045      ,U450865881,Available,110889,PVM FR SER-220P IEC w/MC3 SILVER FR,10,EA ,440,37.3,PL  ,1,6
U45,SUNPCA01  ,1/18/2017,SR4,2H056C    ,   ,          ,Y,Y,IPS00370047      ,U450865881,Available,110889,PVM FR SER-220P IEC w/MC3 SILVER FR,20,EA ,880,67.15,PL  ,1,6
U45,SUNPCA01  ,1/24/2017,SO1,YARD08    ,   ,          ,Y,Y,ISP00000532      ,U450870005,GOW,110938,CABLE TRAY 12 WIDTH 9 RG COOPER B-L,14,EA ,404.6,78.38,PL  ,1,6
U45,SUNPCA01  ,3/24/2017,SR9,2V072C    ,   ,          ,Y,Y,ISP00008747      ,U450898537,GOW,111030,ASSY 460V GEARMOTOR 15 TON ACTUATOR,2,EA ,288,20.49,PL  ,1,6
U45,SUNPCA01  ,3/24/2017,SR9,2V078B    ,   ,          ,Y,Y,ISP00008742      ,U450898537,GOW,111030,ASSY 460V GEARMOTOR 15 TON ACTUATOR,2,EA ,288,20.49,PL  ,1,6
U45,SUNPCA01  ,3/24/2017,SR9,2V090E    ,   ,          ,Y,Y,ISP00008645      ,U450898309,GOW,111030,ASSY 460V GEARMOTOR 15 TON ACTUATOR,1,EA ,144,51.37,PL  ,1,6
U45,SUNPCA01  ,3/24/2017,SR9,2V090E    ,   ,          ,Y,Y,ISP00008646      ,U450898309,GOW,111030,ASSY 460V GEARMOTOR 15 TON ACTUATOR,4,EA ,576,51.37,PL  ,1,6
U45,SUNPCA01  ,3/24/2017,SR9,2V108C    ,   ,          ,Y,Y,ISP00008739      ,U450898537,GOW,111030,ASSY 460V GEARMOTOR 15 TON ACTUATOR,4,EA ,576,20.49,PL  ,1,6
U45,SUNPCA01  ,1/9/2017,SR7,2U103A    ,   ,          ,Y,Y,IPS00034025      ,U450860048,Available,111134,PVM SPR-290-WHT-I NC1              ,15,EA ,685.92,45.21,PL  ,1,6
U45,SUNPCA01  ,4/7/2017,SR1,2J074C    ,   ,          ,Y,Y,ISP00014563      ,U450909618,Available,111147,WASHER FLAT 6 18-8 SS (1509-097)   ,60,EA ,0.42,11.33,PL  ,1,6
U45,SUNPCA01  ,4/7/2017,SR1,2J074C    ,   ,          ,Y,Y,ISP00014589      ,U450909639,Available,111147,WASHER FLAT 6 18-8 SS (1509-097)   ,60,EA ,0.42,11.33,PL  ,1,6
U45,SUNPCA01  ,5/26/2017,SR4,2G027D    ,   ,          ,Y,Y,IPS01001064      ,U450933243,Available,111147,WASHER FLAT 6 18-8 SS (1509-097)   ,661,EA ,8.67,11.33,PL  ,1,6
U45,SUNPCA01  ,2/9/2017,SR3,2Q097B    ,   ,          ,Y,Y,IPS00077380      ,U450878721,FRU,111174,PVM SPR-76RE-BLK-U                 ,36,EA ,"1,231.20",134.35,PL  ,1,6
U45,SUNPCA01  ,3/30/2017,RCK,R2-72-E03 ,   ,          ,Y,Y,ISP00014060      ,U450906229,FRU,111174,PVM SPR-76RE-BLK-U                 ,36,EA ,"1,231.20",129.95,PL  ,1,6
U45,SUNPCA01  ,3/30/2017,SP6,2J093A    ,   ,          ,N,Y,ISP00014061      ,U450906229,FRU,111174,PVM SPR-76RE-BLK-U                 ,5,EA ,160,7.13,EA  ,5,1
U45,SUNPCA01  ,3/30/2017,SR2,2I112B    ,   ,          ,Y,Y,ISP00014062      ,U450906229,DCR,111174,PVM SPR-76RE-BLK-U                 ,12,EA ,463.2,43.32,PL  ,1,6
U45,SUNPCA01  ,3/31/2017,RCK,R2-71-E03 ,   ,          ,Y,Y,ISP00009649      ,U450906438,FRU,111174,PVM SPR-76RE-BLK-U                 ,40,EA ,"1,359.20",144.39,PL  ,1,6
U45,SUNPCA01  ,3/31/2017,SP6,2J119A    ,   ,          ,Y,Y,ISP00009651      ,U450906438,FRU,111174,PVM SPR-76RE-BLK-U                 ,12,EA ,384,17.12,EA  ,12,1
U45,SUNPCA01  ,1/31/2017,SR5,2R055A    ,   ,          ,Y,Y,ISP00001665      ,U450872529,DON,111178,PVM SPR-230E-WHT-D                 ,10,EA ,327.5,25.2,PL  ,1,6
U45,SUNPCA01  ,3/30/2017,SR2,2H065C    ,   ,          ,Y,Y,ISP00014052      ,U450906229,FRU,111178,PVM SPR-230E-WHT-D                 ,1,EA ,32.75,6.71,PL  ,1,6
U45,SUNPCA01  ,2/17/2017,SP1,2L037A    ,   ,          ,Y,Y,IPS00079165      ,U450884090,Available,111178B             ,PVM SPR-230E-WHT-D NPB             ,2,EA ,65.5,11.92,PL  ,1,6
U45,SUNPCA01  ,2/17/2017,SR2,2E040A    ,   ,          ,Y,Y,IPS00078320      ,U450884106,Available,111178B             ,PVM SPR-230E-WHT-D NPB             ,1,EA ,32.75,9.82,PL  ,1,6
U45,SUNPCA01  ,3/30/2017,SR2,2J065C    ,   ,          ,Y,Y,ISP00014072      ,U450906229,FRU,111179,PVM SPR-225E-BLK-D                 ,2,EA ,65,8.76,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SR9,2V073E    ,   ,          ,Y,Y,IPS01005729      ,U450938273,Available,111186,PVM UNFR SPR-310EL-WHT-D C         ,8,EA ,596,68.28,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SE8,2I079B1   ,   ,          ,Y,Y,ISP00004452      ,U450917834,Available,111351,MOUNTING ITEM MID CLAMPS MIDC CLEAR,20,EA ,1.8,6.53,PL  ,1,6
U45,SUNPCA01  ,4/27/2017,SR5,2Q026E    ,   ,          ,Y,Y,ISP00004447      ,U450917513,Available,111356,ASSY CABLE JUMPER MC4 SKT/MC4 PIN 1,27,EA ,25.65,5.59,PL  ,1,6
U45,SUNPCA01  ,1/10/2017,SE3,2J046B1   ,   ,          ,Y,Y,IPS00033613      ,U450860603,Available,111437,KIT UPGRADE TMAC COORDINATOR US/EU ,1,EA ,1.2,7.62,PL  ,1,6
U45,SUNPCA01  ,1/16/2017,SE7,2J072B2   ,   ,          ,Y,Y,IPS00036003      ,U450863423,Available,111437,KIT UPGRADE TMAC COORDINATOR US/EU ,4,EA ,4.8,7.62,PL  ,1,6
U45,SUNPCA01  ,2/17/2017,SE3,2J046B1   ,   ,          ,Y,Y,U450122370495001 ,U450860603,Available,111437,KIT UPGRADE TMAC COORDINATOR US/EU ,2,EA ,2.4,7.62,PL  ,1,6
U45,SUNPCA01  ,2/21/2017,SE3,2J046B1   ,   ,          ,Y,Y,U450122481691001 ,U450860603,Available,111437,KIT UPGRADE TMAC COORDINATOR US/EU ,1,EA ,1.2,7.62,PL  ,1,6
U45,SUNPCA01  ,3/27/2017,SR1,2L030B    ,   ,          ,Y,Y,ISP00008911      ,U450898804,Available,111437,KIT UPGRADE TMAC COORDINATOR US/EU ,7,EA ,8.4,7.62,PL  ,1,6
U45,SUNPCA01  ,3/27/2017,SR1,2L030B    ,   ,          ,Y,Y,ISP00008912      ,U450898804,Available,111437,KIT UPGRADE TMAC COORDINATOR US/EU ,1,EA ,1.2,7.62,PL  ,1,6
